address,nodes,edges,n_edges_incoming,n_edges_outcoming,percentage_incoming,percentage_outcoming,total_weight_in,total_weight_out
0xe928828e62123b59656ab371bcadd7771d301261,4,3,2,1,66.66666666666666,33.33333333333334,53549729.61551086,53547195.98396
0xddd5c28028db9b0474c87649f3b265f7a0af3651,4,3,2,1,66.66666666666666,33.33333333333334,53630098.555735596,53627595.97793
0x41080c7687b03bd11d108dec072ed67a352686ec,4,27,27,0,100.0,0.0,53630072.2278784,0
0x4a985c8877761361fb29434bb42180006c3e7d7b,4,3,2,1,66.66666666666666,33.33333333333334,53602482.48679671,53600195.979985
0x24cc59bc6d1e5145b073a5e5aac1486d1548a7fb,4,3,2,1,66.66666666666666,33.33333333333334,53602102.05937721,53600195.979985
0x01ee64468200e567646f3e3004b7b624ca16dea0,4,3,2,1,66.66666666666666,33.33333333333334,53582101.21570571,53580195.981485
0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,13,25,7,18,28.000000000000004,72.0,8020.152237000006,107167097.52500002
0x3b7f0c36d59a8c9c5e4ef2210d18651b17f82d86,6,14,6,8,42.857142857142854,57.142857142857146,106802831.80020002,53292015.11399999
0x1ff86047d1e254938ec3129e8c891ed0b869cfdc,9,25,5,20,20.0,80.0,129726197.94786,76230090.0
0x14fd2489f8dce14e9a14a60b23c1cb54527c2c1b,3,3,2,1,66.66666666666666,33.33333333333334,62921497.2464067,9389442.64
0x2449bfe8754b79add948bb3814aceff176b6e559,11,26,1,25,3.8461538461538463,96.15384615384616,107087064.905838,53543340.834543
0xaea97b739dcd6f5b586586cb7a538d60ba96a757,18,627,627,0,100.0,0.0,33215478.026845556,0
0x5608c231745fe46b9f73058cde0d86ac0ff0df38,2,2,2,0,100.0,0.0,53718603.4326185,0
0x5ce2e7ceaaa18af0f8aafa7fbad74cc89e3cd436,2,2,2,0,100.0,0.0,2.69452,0
0x0bcdb05d2a7df905d4acaf3eac701e117de2f1e2,3,2,2,0,100.0,0.0,53846401.505006894,0
0xb1cd4bdfd104489a026ec99d597307a04279f173,2,2,2,0,100.0,0.0,7.363467240000001e-12,0
0xd942de4784f7a48716c0fd4b9d54a6e54c5f2f3e,2,2,2,0,100.0,0.0,7.363467240000001e-12,0
0xa3932a31d6ff75fb3b1271ace7caa7d5e1ff1051,2,2,2,0,100.0,0.0,7.363467240000001e-12,0
0x12afbcba1427a6a39e7ba4849f7ab1c4358ac31b,2,2,2,0,100.0,0.0,4.91344206e-12,0
0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,2,2,2,0,100.0,0.0,4.91344206e-12,0
0x9fec89e34efaa4fc9f19c02f474c71373e6effe7,2,1,1,0,100.0,0.0,0.0,0
0x333c100ae1a2743a1e55d73913cac6d95deb7f62,2,3,3,0,100.0,0.0,0.0,0
0x16f5ede586f6f6a1ffbfc1ef5a2c5260a3fb2006,2,3,2,1,66.66666666666666,33.33333333333334,53952869.763,264.6644793
0x7a3d69b010fac88cd621ee5e7d639dfcc61aa197,6,5,4,1,80.0,20.0,53952000.0,0.0
0x94c055e858357aaa30cf2041fa9059ce164a1f91,2,2,2,0,100.0,0.0,4.91252195e-12,0
0xb30eb49788efd9d7a09d7bef565f8a569530ab7f,14,25,7,18,28.000000000000004,72.0,117381278.79029517,85185815.45463915
0xc6ee35934229693529dc41d9bb71a2496658b88e,3,3,3,0,100.0,0.0,4.91252195e-12,0
0x035483926d143b394eb9fc8b974b44ebf338dfc7,67,292,54,238,18.493150684931507,81.5068493150685,272013028.5793959,227013913.355222
0xfddc28932c4f3fb35620dfc159728fec425fec07,2,4,4,0,100.0,0.0,0.0,0
0x4264422fa4c1e60c2ee10d19549c0775fe544d7c,153,279,226,53,81.00358422939068,18.996415770609318,150813543.19466552,94974025.95157202
0x997114ca0830e9bee7443368fa27f4af2d4e55a6,20,54,53,1,98.14814814814815,1.8518518518518476,2171859183.219918,2120104068.84
0xf9cd17e1d9b7c6bb227435c2203d1577a8e7f020,3,6,3,3,50.0,50.0,53699788.998625554,2149550.63
0x68e07079714d675deb7560098fb7d969e57d5316,3,7,7,0,100.0,0.0,885279210.7157458,0
0x19d675bbb76946785249a3ad8a805260e9420cb8,67,446,148,298,33.18385650224215,66.81614349775785,300334557.3472542,249823800.98222542
0xe189bf561cac870dc66a339aa90016fb75f378bb,6,5,5,0,100.0,0.0,51202675.0751944,0
0xcefbc3fa15d361f55631b40df1d9c350ecc0ef26,4,7,7,0,100.0,0.0,759405593.7858968,0
0xfbcbb6173b08f80bf7556c2be39b8191ab6fd718,4,7,7,0,100.0,0.0,759405593.7858968,0
0xf4477e81f2de150d48c4941c93e54d36ab82ad3f,9,19,2,17,10.526315789473683,89.47368421052632,51021105.18,0.0
0xaa083d6e13d0a3cb3725160538dddd38a9aa89fb,81,619,321,298,51.8578352180937,48.1421647819063,928276603.4212596,1013268669.1129581
0x31aa4198aba25afa719d9ef634c9d24d3e81d99f,17,43,30,13,69.76744186046511,30.232558139534888,109998956.15115024,32335736.194800436
0x63a629b3a8037358707ea752a5f46155343bdb6e,5,9,9,0,100.0,0.0,124136873.18436308,0
0x0bc3807ec262cb779b38d65b38158acc3bfede10,4,26,26,0,100.0,0.0,14533.64849,0
0xd4fb4b1e410695182e48348a154a8d780ee33561,8,17,10,7,58.82352941176471,41.17647058823529,58760902.46502,9396466.70634
